customer_id,recency,frequency,monetary,segment,churn_risk
720,8,2,337.25,Particular,0.609
721,117,2,157.73000000000002,Particular,0.357
722,60,3,792.48,Empresa,0.741
723,20,2,918.55,Particular,0.316
724,213,5,1119.67,Particular,0.263
725,246,5,1314.3200000000002,Profesional,0.868
726,44,5,1631.9499999999998,Profesional,0.616
728,1048,3,580.89,Particular,0.689
729,35,4,355.24,Profesional,0.753
730,69,4,1529.44,Profesional,0.235
731,207,6,1919.6100000000001,Particular,0.968
732,252,3,681.21,Particular,0.373
733,212,3,778.16,Particular,0.941
734,280,2,527.89,Profesional,0.294
735,195,4,1205.38,Profesional,0.609
736,208,3,789.65,Empresa,0.518
737,120,3,644.34,Profesional,0.992
738,130,5,907.74,Particular,0.408
739,83,7,2397.82,Particular,0.179
740,658,5,1343.43,Profesional,0.833
741,118,6,1850.36,Profesional,0.042
742,230,8,2800.39,Particular,0.885
744,101,7,1385.18,Profesional,0.572
745,844,4,1214.86,Particular,0.713
746,202,4,1199.64,Particular,0.336
747,19,4,693.8,Particular,0.845
748,755,4,928.4599999999999,Particular,0.594
749,920,4,1100.9299999999998,Particular,0.395
750,40,3,1208.22,Profesional,0.325
751,785,2,539.1,Particular,0.112
752,57,4,1561.43,Particular,0.64
753,365,3,1183.7,Particular,0.364
754,248,6,1380.77,Profesional,0.321
755,766,2,581.33,Empresa,0.95
756,122,3,722.05,Profesional,0.273
757,143,5,1190.93,Profesional,0.877
758,376,4,962.87,Particular,0.975
759,28,3,759.24,Particular,0.823
760,115,5,1382.1699999999998,Particular,0.02
761,344,4,998.39,Particular,0.869
762,174,7,1920.25,Profesional,0.213
763,165,5,1275.5900000000001,Particular,0.353
765,837,1,374.81,Particular,0.405
766,44,3,708.19,Particular,0.655
767,291,4,1257.38,Particular,0.311
768,271,2,439.74,Particular,0.369
769,702,1,329.8,Particular,0.598
770,484,6,1264.6100000000001,Particular,0.948
771,303,2,253.93,Particular,0.282
772,697,4,1255.27,Particular,0.247
773,471,5,1513.4299999999998,Particular,0.026
774,299,3,603.6,Particular,0.202
775,181,7,2080.7200000000003,Particular,0.262
776,228,3,920.4300000000001,Particular,0.063
777,267,1,476.74,Particular,0.564
778,520,2,268.63,Particular,0.127
779,35,2,556.07,Particular,0.511
780,372,4,944.91,Particular,0.189
781,40,4,1235.3899999999999,Particular,0.936
782,485,5,938.8299999999999,Particular,0.307
783,139,1,51.81,Particular,0.093
784,108,7,2777.85,Profesional,0.836
785,150,7,1411.33,Particular,0.402
786,72,2,95.38,Particular,0.82
787,373,7,2343.76,Profesional,0.312
788,464,2,369.94,Particular,0.5
789,484,2,698.8,Profesional,0.445
790,233,8,1729.45,Particular,0.558
791,159,6,1393.33,Particular,0.402
792,238,4,1184.5,Profesional,0.497
793,36,8,2234.08,Particular,0.679
794,1120,2,651.55,Particular,0.415
795,68,8,2514.5,Particular,0.684
796,381,5,1093.15,Particular,0.714
797,92,5,1220.53,Particular,0.749
798,708,4,1340.1399999999999,Particular,0.471
799,61,2,787.4300000000001,Profesional,0.004
800,692,2,693.68,Profesional,0.754
801,194,6,1799.67,Particular,0.909
802,222,2,678.99,Empresa,0.653
803,138,5,1687.67,Particular,0.525
804,977,3,1010.65,Particular,0.56
805,664,4,1004.51,Profesional,0.641
806,61,6,973.6,Profesional,0.999
807,77,3,991.57,Profesional,0.062
808,593,2,687.4300000000001,Particular,0.021
810,309,2,412.40000000000003,Profesional,0.44
811,531,4,845.29,Particular,0.612
812,173,6,1984.12,Particular,0.753
813,482,3,355.86,Particular,0.742
814,926,3,724.38,Profesional,0.647
815,643,2,681.85,Particular,0.472
816,221,9,1946.15,Particular,0.576
818,260,5,1470.19,Particular,0.851
819,398,2,482.44000000000005,Profesional,0.127
820,21,3,990.9300000000001,Particular,0.278
821,584,6,2271.62,Particular,0.398
822,740,4,1083.39,Particular,0.665
823,52,4,1077.87,Particular,0.396
824,38,3,1230.58,Particular,0.239
825,559,3,1399.41,Particular,0.033
826,217,4,1191.8,Particular,0.843
827,960,1,156.7,Particular,0.419
828,757,5,1462.48,Profesional,0.329
829,64,3,1104.46,Profesional,0.531
830,296,5,1990.13,Particular,0.123
831,622,3,1100.32,Particular,0.397
832,298,6,1370.98,Profesional,0.752
833,432,4,1306.69,Particular,0.736
834,22,8,1990.33,Particular,0.772
835,14,8,2787.02,Profesional,0.467
836,214,3,446.89,Particular,0.369
837,866,2,827.1800000000001,Particular,0.831
838,4,5,1193.07,Particular,0.173
839,505,4,1341.13,Particular,0.725
840,337,5,1407.23,Profesional,0.888
841,20,4,1179.2,Particular,0.286
842,794,3,449.45000000000005,Particular,0.198
843,1338,1,52.43,Profesional,0.513
844,29,4,1128.74,Profesional,0.216
845,132,5,1474.3,Particular,0.871
846,192,3,1245.77,Particular,0.244
847,213,4,1351.7,Particular,0.314
848,84,5,2054.38,Profesional,0.888
849,950,3,1105.3899999999999,Particular,0.206
850,151,5,1055.74,Particular,0.885
851,204,3,514.88,Particular,0.21
852,74,3,744.29,Particular,0.912
853,124,2,824.12,Particular,0.318
854,14,6,1441.94,Particular,0.246
855,201,6,1146.6,Particular,0.477
856,303,4,1126.46,Particular,0.369
857,249,4,706.22,Particular,0.202
858,197,5,1196.7,Particular,0.338
859,224,4,1330.6100000000001,Profesional,0.713
860,246,6,1814.7,Profesional,0.832
861,94,5,1700.19,Particular,0.821
862,1085,3,1012.77,Particular,0.757
863,291,3,767.61,Particular,0.005
864,221,4,1026.78,Particular,0.427
865,19,5,1206.02,Particular,0.169
866,223,4,986.75,Particular,0.073
867,205,7,2084.5,Profesional,0.736
868,25,5,1675.92,Particular,0.793
869,726,2,603.26,Particular,0.815
870,265,1,411.51,Particular,0.89
871,516,4,1001.76,Profesional,0.59
872,266,2,194.37,Particular,0.998
873,1388,1,105.14,Profesional,0.484
874,710,4,791.04,Particular,0.883
875,458,2,565.98,Profesional,0.113
876,721,6,1339.42,Profesional,0.149
877,1181,2,101.56,Profesional,0.59
878,1002,3,918.3199999999998,Particular,0.124
879,138,3,634.82,Particular,0.075
880,1314,1,141.59,Particular,0.196
881,475,5,1189.03,Profesional,0.788
882,209,6,1998.44,Particular,0.927
883,1120,2,592.55,Particular,0.333
884,175,3,1059.47,Particular,0.975
885,219,4,1595.92,Particular,0.81
886,1043,3,1061.91,Particular,0.226
887,220,5,911.0999999999999,Particular,0.586
888,759,2,513.04,Particular,0.982
889,28,6,1705.23,Particular,0.849
890,229,2,560.03,Profesional,0.363
891,16,3,1137.03,Profesional,0.306
892,725,4,1558.3999999999999,Profesional,0.819
893,316,3,1187.36,Particular,0.549
894,184,8,1911.96,Profesional,0.163
895,13,3,1071.3200000000002,Particular,0.328
896,455,3,265.51,Particular,0.662
897,106,5,1284.83,Particular,0.153
898,262,6,1347.43,Particular,0.699
899,86,4,1274.87,Particular,0.71
900,944,6,1028.19,Empresa,0.271
901,87,5,1023.72,Particular,0.398
902,1000,1,263.76,Particular,0.935
903,733,2,237.85,Particular,0.749
904,200,6,2050.84,Particular,0.788
905,421,2,721.29,Particular,0.516
906,692,4,1429.1,Particular,0.213
907,281,6,1547.5,Profesional,0.591
908,16,6,1124.43,Particular,0.772
909,103,3,1043.33,Particular,0.004
910,281,2,453.64,Profesional,0.114
911,352,4,1057.84,Profesional,0.474
912,196,10,3504.85,Profesional,0.437
913,461,4,627.58,Particular,0.982
914,387,4,1058.85,Particular,0.092
915,430,5,918.8299999999999,Particular,0.324
916,60,6,1882.3799999999999,Profesional,0.815
917,137,5,1603.88,Profesional,0.612
918,60,3,795.1800000000001,Particular,0.562
919,388,2,1030.4,Particular,0.741
920,100,2,604.32,Profesional,0.04
921,77,3,597.94,Particular,0.947
922,315,1,90.92,Particular,0.191
924,198,10,2594.58,Particular,0.339
925,119,5,1130.29,Empresa,0.702
926,1007,2,457.94000000000005,Particular,0.231
927,312,3,1035.08,Particular,0.05
928,424,8,1906.32,Particular,0.057
929,29,5,1877.06,Particular,0.257
930,35,5,1070.6,Particular,0.135
931,123,2,742.5799999999999,Particular,0.372
932,516,4,1026.22,Particular,0.173
933,187,3,740.8900000000001,Particular,0.344
934,266,2,300.49,Profesional,0.444
935,240,4,1019.66,Particular,0.743
936,215,6,1841.25,Particular,0.227
937,470,4,1158.61,Empresa,0.475
938,507,4,1016.93,Particular,0.815
939,174,6,1879.49,Profesional,0.986
940,387,5,1305.32,Particular,0.557
941,668,6,1749.0,Profesional,0.432
942,78,3,954.0699999999999,Profesional,0.632
943,252,4,1080.8600000000001,Particular,0.486
944,125,4,1504.36,Profesional,0.165
945,153,1,443.62,Profesional,0.459
946,590,2,309.95000000000005,Particular,0.979
947,304,5,1696.09,Particular,0.64
948,251,3,1087.59,Particular,0.283
949,384,4,1230.57,Profesional,0.947
950,310,4,864.38,Particular,0.389
951,150,10,2555.45,Particular,0.39
952,667,1,52.21,Particular,0.617
953,74,5,1818.49,Particular,0.569
954,56,7,1508.65,Particular,0.29
955,606,4,1166.02,Particular,0.467
956,233,5,1624.53,Profesional,0.333
957,40,8,2043.67,Particular,0.738
958,124,6,1964.9299999999998,Particular,0.123
959,470,4,1486.27,Particular,0.75
960,685,1,451.52,Particular,0.161
961,926,1,144.63,Particular,0.306
962,333,7,1376.51,Particular,0.333
963,112,7,1121.75,Particular,0.99
964,191,7,1541.14,Particular,0.59
965,25,5,1747.92,Particular,0.778
966,39,4,1588.2,Particular,0.555
967,329,4,1073.57,Empresa,0.983
968,89,2,898.1,Particular,0.177
969,364,3,857.6600000000001,Profesional,0.605
970,872,4,834.1,Profesional,0.797
971,237,3,729.1500000000001,Particular,0.629
972,115,4,787.45,Profesional,0.897
973,42,4,737.13,Particular,0.601
974,191,3,248.16,Particular,0.826
975,465,2,573.0799999999999,Particular,0.176
976,1016,2,761.51,Profesional,0.262
977,1,9,2048.75,Particular,0.444
978,173,3,815.72,Profesional,0.852
979,172,9,2361.4300000000003,Particular,0.427
980,316,7,1254.5,Profesional,0.627
981,401,3,948.97,Particular,0.396
982,187,5,1361.06,Particular,0.806
983,1048,3,1099.99,Particular,0.2
984,333,4,943.45,Particular,0.594
985,876,2,321.85,Particular,0.578
986,317,3,514.1800000000001,Profesional,0.403
987,255,4,1251.2,Particular,0.705
988,388,3,480.14,Profesional,0.028
989,131,5,1410.8600000000001,Particular,0.841
990,307,3,992.9399999999999,Profesional,0.348
991,459,2,965.81,Particular,0.793
992,251,4,1167.04,Particular,0.305
993,198,4,626.77,Profesional,0.188
994,157,2,638.99,Particular,0.389
995,123,3,1055.99,Particular,0.797
996,256,3,676.0999999999999,Particular,0.704
997,337,6,1141.68,Particular,0.401
998,97,6,1973.0700000000002,Particular,0.938
999,27,4,990.51,Profesional,0.409
1000,61,2,602.11,Particular,0.351
1001,107,3,1031.97,Particular,0.145
1002,211,1,409.26,Particular,0.07
1003,33,5,1492.59,Particular,0.35
1004,257,6,1656.91,Particular,0.092
1005,1185,1,51.19,Profesional,0.463
1006,345,6,1899.9499999999998,Profesional,0.86
1007,591,3,338.93,Particular,0.476
1008,161,5,1275.3000000000002,Profesional,0.481
1009,1077,3,901.34,Particular,0.253
1010,325,4,1213.31,Profesional,0.166
1011,236,5,1630.7,Particular,0.222
1012,271,3,145.19,Particular,0.568
1013,33,3,1094.34,Particular,0.592
1014,255,6,1579.57,Particular,0.22
1015,446,7,1314.07,Particular,0.399
1016,72,8,2064.98,Particular,0.569
1017,301,6,1216.39,Particular,0.76
1018,8,4,1126.66,Particular,0.32
1019,82,1,206.89,Particular,0.271
1020,651,2,599.01,Particular,0.73
1021,233,8,1396.52,Particular,0.514
1022,199,3,1213.65,Particular,0.857
1023,11,3,888.18,Particular,0.211
1024,860,2,681.81,Profesional,0.771
1025,699,4,992.4700000000001,Profesional,0.162
1026,117,2,422.88,Particular,0.585
1027,715,3,1012.09,Particular,0.284
1028,817,3,1252.6,Particular,0.101
1029,301,4,974.92,Profesional,0.617
1030,834,4,1710.85,Particular,0.507
1031,361,4,1193.4,Particular,0.486
1032,132,8,2900.9700000000003,Particular,0.593
1033,360,5,1081.3400000000001,Particular,0.372
1034,98,5,1764.98,Particular,0.67
1035,177,4,1068.1299999999999,Particular,0.131
1036,923,6,1595.52,Particular,0.715
1037,265,4,1248.84,Particular,0.58
1038,834,4,1288.56,Particular,0.486
1039,87,4,1504.4499999999998,Particular,0.128
1040,373,6,2045.24,Particular,0.278
1041,129,4,685.68,Profesional,0.295
1042,21,5,1616.44,Particular,0.234
1043,27,4,1019.66,Particular,0.954
1044,777,1,181.34,Particular,0.916
1045,213,3,753.03,Particular,0.546
1046,1261,3,986.77,Particular,0.206
1047,89,3,813.1800000000001,Particular,0.911
1048,17,7,1300.06,Particular,0.749
1049,1090,1,48.81,Particular,0.039
1050,108,7,1865.98,Particular,0.491
1051,175,7,1957.99,Particular,0.605
1052,472,2,708.75,Particular,0.066
1053,3,3,808.8399999999999,Particular,0.05
1054,350,5,1049.57,Particular,0.464
1055,725,2,375.24,Particular,0.002
1057,121,4,1504.3600000000001,Particular,0.165
1058,45,9,2128.47,Particular,0.91
1060,7,5,1826.56,Profesional,0.45
1061,56,8,2805.45,Particular,0.479
1062,35,5,2001.03,Particular,0.686
1063,342,5,1021.25,Particular,0.474
1064,82,5,2174.77,Particular,0.064
1065,327,4,996.4399999999999,Profesional,0.739
1066,795,3,1172.5700000000002,Profesional,0.058
1067,1052,3,938.2,Profesional,0.486
1068,693,3,773.1600000000001,Particular,0.862
1069,605,4,1264.42,Particular,0.117
1070,465,2,842.3299999999999,Profesional,0.707
1071,465,2,361.68,Particular,0.046
1072,23,4,910.3100000000001,Profesional,0.993
1073,103,2,676.8399999999999,Particular,0.682
1074,242,3,1144.88,Particular,0.969
1075,582,3,470.34,Particular,0.668
1076,135,3,634.32,Particular,0.242
1077,141,3,551.98,Particular,0.926
1078,4,9,2068.16,Particular,0.627
1079,70,7,1572.5,Particular,0.576
1080,655,3,1329.09,Particular,0.429
1081,919,2,399.32,Particular,0.285
1082,1230,3,499.0,Particular,0.53
1083,41,6,1377.37,Profesional,0.366
1084,335,6,1897.61,Particular,0.854
1085,562,5,1701.83,Particular,0.029
1086,120,2,432.78,Empresa,0.53
1087,172,4,1259.3200000000002,Profesional,0.837
1088,727,3,683.5799999999999,Particular,0.028
1091,806,3,808.9000000000001,Particular,0.595
1092,168,3,953.81,Particular,0.317
1093,539,6,2624.56,Particular,0.96
1094,14,3,981.81,Profesional,0.616
1095,181,7,1214.28,Profesional,0.562
1096,154,4,1386.3400000000001,Empresa,0.917
1097,71,3,682.4200000000001,Profesional,0.224
1098,341,3,681.82,Particular,0.562
1099,124,6,1744.97,Particular,0.543
1100,293,5,1356.5,Empresa,0.082
1101,182,3,947.18,Profesional,0.932
1102,714,5,1332.08,Profesional,0.7
1103,562,4,1441.42,Profesional,0.888
1104,112,3,848.19,Particular,0.983
1105,767,3,608.79,Profesional,0.48
1106,181,7,2341.62,Profesional,0.804
1107,31,5,1702.1399999999999,Empresa,0.578
1108,116,6,1376.46,Particular,0.977
1109,794,2,243.04,Particular,0.247
1110,218,4,1092.71,Particular,0.014
1111,189,4,1341.05,Particular,0.186
1112,78,7,1770.68,Particular,0.128
1113,439,4,907.14,Particular,0.437
1114,66,4,1301.96,Particular,0.077
1115,6,2,452.22,Particular,0.22
1116,27,6,1676.01,Particular,0.096
1117,284,7,2167.01,Particular,0.487
1118,51,5,1225.12,Particular,0.267
1119,182,4,1394.91,Particular,0.471
1120,47,3,640.98,Particular,0.089
1121,256,1,320.11,Particular,0.517
1122,130,5,1462.49,Particular,0.13
1123,269,2,780.46,Particular,0.099
1124,725,1,257.86,Profesional,0.31
1125,107,7,2301.6,Particular,0.874
1126,805,2,488.08,Particular,0.789
1127,244,5,1115.67,Profesional,0.959
1128,1169,1,264.51,Particular,0.46
1129,166,6,1554.54,Empresa,0.312
1130,1311,1,46.72,Profesional,0.971
1131,683,4,889.25,Particular,0.382
1132,239,4,1023.09,Particular,0.009
1133,327,2,369.86,Particular,0.82
1134,156,2,352.31,Particular,0.169
1135,225,1,163.73,Particular,0.718
1136,74,4,901.73,Particular,0.015
1137,978,2,851.5899999999999,Profesional,0.111
1138,78,6,2275.71,Particular,0.484
1139,832,1,382.11,Particular,0.068
1140,32,3,1297.52,Particular,0.889
1141,464,3,705.86,Particular,0.75
1142,56,2,596.39,Particular,0.328
1143,64,3,571.65,Particular,0.598
1144,105,9,2462.64,Particular,0.716
1145,104,7,1582.45,Empresa,0.755
1146,503,4,1019.7,Particular,0.396
1147,300,4,1370.43,Particular,0.899
1148,148,4,1142.42,Particular,0.942
1149,53,4,1188.98,Particular,0.196
1150,477,5,1110.85,Particular,0.911
1151,48,9,2414.17,Profesional,0.713
1152,578,4,1268.91,Profesional,0.888
1153,1059,1,351.1,Particular,0.425
1154,734,4,1724.33,Particular,0.661
1155,741,3,957.56,Particular,0.235
1156,363,3,793.72,Particular,0.751
1157,412,3,973.1899999999999,Particular,0.582
1158,4,4,535.1800000000001,Particular,0.481
1159,1030,1,292.29,Particular,0.693
1160,400,9,2532.01,Particular,0.552
1161,300,2,560.0600000000001,Profesional,0.765
1162,377,5,1864.88,Profesional,0.858
1163,394,4,1085.13,Particular,0.801
1164,44,5,1057.48,Particular,0.308
1165,242,5,1744.6,Profesional,0.976
1166,226,3,933.5699999999999,Particular,0.65
1167,378,3,1104.12,Profesional,0.323
1168,303,5,809.15,Particular,0.043
1169,426,4,1091.28,Particular,0.988
1170,2,3,667.23,Particular,0.599
1171,72,3,748.89,Profesional,0.228
1172,317,5,1235.12,Particular,0.491
1173,308,2,350.69,Particular,0.398
1175,24,5,1832.08,Profesional,0.493
1176,76,4,1144.14,Profesional,0.485
1177,1138,2,363.22,Empresa,0.795
1178,506,3,755.87,Empresa,0.391
1179,131,5,1709.0700000000002,Particular,0.197
1180,983,5,1475.2,Particular,0.768
1181,351,2,772.5699999999999,Particular,0.91
1182,34,7,1738.1599999999999,Particular,0.046
1183,126,4,1243.09,Profesional,0.86
1184,545,5,1292.1599999999999,Profesional,0.438
1185,49,2,430.22,Particular,0.289
1186,458,6,1802.42,Particular,0.039
1187,266,3,777.39,Profesional,0.206
1188,290,5,1523.2,Particular,0.333
1189,133,6,1755.1599999999999,Particular,0.071
1190,528,2,509.53,Particular,0.189
1191,195,3,788.69,Particular,0.737
1192,502,3,470.21000000000004,Particular,0.687
1193,24,7,1646.86,Particular,0.77
1194,658,1,52.41,Particular,0.165
1195,962,2,418.66,Empresa,0.043
1196,213,7,1641.3899999999999,Particular,0.469
1197,1064,1,484.28,Particular,0.343
1198,312,2,593.72,Empresa,0.777
1199,505,1,275.02,Particular,0.539
1200,319,7,1908.14,Particular,0.931
1201,1425,1,49.9,Profesional,0.061
1202,539,4,987.1800000000001,Particular,0.364
1203,519,2,390.66,Profesional,0.405
1204,243,1,242.33,Particular,0.126
1205,166,9,2555.88,Particular,0.583
1206,877,3,855.6600000000001,Particular,0.04
1207,1173,2,366.28999999999996,Particular,0.713
1208,247,5,887.0699999999999,Profesional,0.037
1209,462,3,261.03,Particular,0.873
1210,458,5,1192.67,Profesional,0.065
1211,131,8,2551.96,Profesional,0.456
1212,476,1,48.11,Particular,0.155
1213,305,3,701.45,Profesional,0.133
1214,37,5,1235.9699999999998,Particular,0.721
1215,562,5,1421.33,Particular,0.774
1216,132,4,1841.37,Profesional,0.739
1217,1037,1,321.69,Particular,0.404
1218,22,4,1835.15,Particular,0.991
1219,569,2,147.0,Particular,0.34
1220,1271,3,388.57,Particular,0.245
1221,430,5,1519.75,Particular,0.997
1222,402,3,845.0799999999999,Particular,0.977
1223,599,2,569.85,Particular,0.592
1224,393,5,1473.6200000000001,Particular,0.209
1225,89,5,1004.08,Particular,0.238
1226,484,2,514.67,Particular,0.521
